Object,Refl_LMSE,Shading_LMSE,Combined_LMSE,Refl_siMSE,Shading_siMSE,Refl_PSNR,Refl_SSIM,Refl_DSSIM,Refl_Sparsity,Time_s
alley_1_frame_0001.png,0.05719008296728134,0.0312235988676548,0.04420684091746807,0.03849780231440833,0.11085668616338608,14.145640619192282,0.5731095109681048,0.2134452445159476,0.12704047806766056,0.06206035614013672
alley_2_frame_0001.png,0.036216359585523605,0.02877858839929104,0.03249747399240732,0.01920280544036025,0.04887894534189767,17.16635318261915,0.6900956399790824,0.1549521800104588,0.12304239535550458,0.06601428985595703
ambush_2_frame_0001.png,0.022196369245648384,0.015400581993162632,0.018798475619405508,0.04055219615271332,0.1089075508467648,13.919856210785248,0.6871264078013641,0.15643679609931793,0.4121048953555046,0.0810096263885498
ambush_4_frame_0001.png,0.006633353419601917,0.006454382557421923,0.00654386798851192,0.03415871103969189,0.09251405558454881,14.66498525538967,0.7645601120268188,0.11771994398659058,0.7323949971330275,0.0638742446899414
ambush_5_frame_0001.png,0.022180043160915375,0.018140001222491264,0.02016002219170332,0.047776742812690384,0.18544582051968356,13.20783461674746,0.5342189500838028,0.2328905249580986,0.2900995377006881,0.06292986869812012
ambush_6_frame_0001.png,0.02680833637714386,0.014577114023268223,0.02069272520020604,0.033279996399485735,0.22184569682549993,14.778167293669977,0.5373379844248197,0.23133100778759014,0.2657325114678899,0.0653996467590332
ambush_7_frame_0001.png,0.023279104381799698,0.0355827659368515,0.0294309351593256,0.07452374204583125,0.08875534512581082,11.277053460858701,0.49475333187632714,0.25262333406183646,0.4348054938360092,0.06329798698425293
bamboo_1_frame_0001.png,0.12509338557720184,0.029861943796277046,0.07747766468673944,0.01306611354197931,0.048901894770631005,18.83853572195431,0.5655307266562177,0.21723463667189113,0.08949209790711009,0.06464934349060059
bamboo_2_frame_0001.png,0.07854385673999786,0.027390528470277786,0.052967192605137825,0.011607898484676256,0.03860165657253441,19.35246398618021,0.5907481403065529,0.20462592984672356,0.12249139908256881,0.06320548057556152
bandage_1_frame_0001.png,0.05428970605134964,0.03374265134334564,0.04401617869734764,0.027987889193613596,0.08176609354281644,15.530298541645502,0.5105122825375272,0.24474385873123639,0.16262677393922018,0.06329655647277832
bandage_2_frame_0001.png,0.04855812340974808,0.04383732005953789,0.04619772173464298,0.03339435201172435,0.0685223001952565,14.763269792231357,0.5646330391498526,0.21768348042507368,0.12003431407683486,0.06424093246459961
cave_2_frame_0001.png,0.0641133189201355,0.05174470692873001,0.057929012924432755,0.021504292794323844,0.058739509057561194,16.674748353964745,0.5025865306798948,0.2487067346600526,0.028929544151376146,0.06336021423339844
cave_4_frame_0001.png,0.03901481255888939,0.049573782831430435,0.04429429769515991,0.07345734167536465,0.10193749524037772,11.3396479225277,0.5236323975107309,0.23818380124463456,0.10196790782683486,0.06322169303894043
market_2_frame_0001.png,0.29172953963279724,0.15361465513706207,0.22267209738492966,0.12586814985362763,0.10685829722553218,9.000841514867645,0.25032372595602775,0.3748381370219861,0.11845299956995413,0.06772685050964355
market_5_frame_0001.png,0.12565137445926666,0.07036932557821274,0.0980103500187397,0.044547216607889996,0.05142907483862081,13.511794262982164,0.5070002092072791,0.24649989539636047,0.09792950831422019,0.06323385238647461
market_6_frame_0001.png,0.13841590285301208,0.07327579706907272,0.1058458499610424,0.044528252487882565,0.05610952902277675,13.513643484295601,0.500363936081036,0.249818031959482,0.09144074326261468,0.06537151336669922
mountain_1_frame_0001.png,0.10320565849542618,0.03772002458572388,0.07046284154057503,0.05821466883388134,0.04448431784953546,12.349675687707734,0.630623836833856,0.18468808158307198,0.6054082747993119,0.06658482551574707
shaman_2_frame_0001.png,0.11133116483688354,0.09270621836185455,0.10201869159936905,0.06480648320749266,0.07700067922609662,11.883815453578366,0.14437718581010303,0.42781140709494847,0.09527979859518348,0.06441211700439453
shaman_3_frame_0001.png,0.08030228316783905,0.08144110441207886,0.08087169378995895,0.03594877960485056,0.0673499763558764,14.443158485321554,0.55879548837757,0.220602255811215,0.07497357009747706,0.06317901611328125
sleeping_1_frame_0001.png,0.04731035605072975,0.033754631876945496,0.040532493963837624,0.024352526446001246,0.08688064890170316,16.134559763532593,0.609468616338391,0.1952656918308045,0.13965963661123854,0.06535005569458008
sleeping_2_frame_0001.png,0.07397109270095825,0.03331661596894264,0.05364385433495045,0.022654189975983507,0.07009108569643913,16.448514618560065,0.5941996905767027,0.20290015471164863,0.06230513546444954,0.06402230262756348
temple_2_frame_0001.png,0.05310595780611038,0.042692042887210846,0.047899000346660614,0.03815179352366596,0.04843609923616462,14.184850409562182,0.5828349126477373,0.20858254367613133,0.25573842459862384,0.06466531753540039
temple_3_frame_0001.png,0.007433936931192875,0.007250299211591482,0.0073421180713921785,0.046710141208193716,0.05432712484937195,13.305888198060593,0.8419353057783391,0.07903234711083046,0.8062464162844036,0.06332921981811523
Average,0.07115539649258489,0.04401950789210589,0.057587452192345394,0.04238226459375358,0.08341912534734287,14.366765079836295,0.5547290418090495,0.22263547909547526,0.23296508058685678,0.06497544827668564
