Object,Scale,AUC_Magnitude,AUC_Chroma,Additivity_Error,Decay_Mean_R,Decay_Mean_S,Decay_Median_R,Decay_Median_S,Oracle_Refl_LMSE,Oracle_Shading_LMSE,Oracle_Combined_LMSE
alley_1_frame_0001.png,0,0.4209676891384836,0.43418376406278675,0.6650737005868973,260993.57543121462,3430656798.8221693,0.9155540767939332,0.6937109436520874,0.02165539376437664,0.02816951274871826,0.02491245325654745
alley_1_frame_0001.png,1,0.3485650346892152,0.4695769818753285,0.45599901171290746,12.437741321306977,1421392028.3719306,1.0538366338912084,1.293771596692296,0.02165539376437664,0.02816951274871826,0.02491245325654745
alley_1_frame_0001.png,2,0.309104328031943,0.5099006680984272,0.3688156962308787,,,,,0.02165539376437664,0.02816951274871826,0.02491245325654745
alley_2_frame_0001.png,0,0.357674019593741,0.3673882414196306,0.5411796787264329,44976.13808206171,917641781.4796951,0.920621874978752,0.9172838904518286,0.010301356203854084,0.01530381664633751,0.012802586425095797
alley_2_frame_0001.png,1,0.28244466169426763,0.38753094008157557,0.5261711083466982,10.243789416794986,280682861.1874594,1.0401292582556807,1.7489952652052354,0.010301356203854084,0.01530381664633751,0.012802586425095797
alley_2_frame_0001.png,2,0.294116149669624,0.4181055301752384,0.48056364372967864,,,,,0.010301356203854084,0.01530381664633751,0.012802586425095797
ambush_2_frame_0001.png,0,0.2879329754912876,0.27130964254503004,0.98621299958012,16291917.865912767,1811301872.7379954,1.0777861232968684,0.13809414897517908,0.02296079881489277,0.02437807433307171,0.02366943657398224
ambush_2_frame_0001.png,1,0.2687697635859154,0.29653157288258375,0.7421184083211786,2631379.118886261,715665736.0841615,1.3932027747304492,0.9992063557926043,0.02296079881489277,0.02437807433307171,0.02366943657398224
ambush_2_frame_0001.png,2,0.28594360322670714,0.3263649272534737,0.5672441084446297,,,,,0.02296079881489277,0.02437807433307171,0.02366943657398224
ambush_4_frame_0001.png,0,0.6199061927426933,0.5754061103311068,2.1660247693263823,562536.0973453509,396844270.33905345,0.6169783990416645,0.5879128292386679,0.01715317741036415,0.023388786241412163,0.020270981825888157
