Object,Refl_LMSE,Shading_LMSE,Combined_LMSE,Refl_siMSE,Shading_siMSE,Refl_PSNR,Refl_SSIM,Refl_DSSIM,Refl_Sparsity,Time_s
box,0.05006525665521622,0.026174165308475494,0.038119710981845856,0.08966518808323275,0.010309417562889734,10.473761361959253,0.7643033428454286,0.11784832857728572,0.2347721122725102,0.03132200241088867
cup1,0.029887575656175613,0.01973406970500946,0.024810822680592537,0.025231366435642846,0.009202495438504392,15.980592290943889,0.9085499228286898,0.045725038585655076,0.28975984183287784,0.018190622329711914
cup2,0.0305753443390131,0.020116178318858147,0.025345761328935623,0.05351880092810718,0.034065634452960576,12.714936253624314,0.8873693688250753,0.05631531558746233,0.24753551754131634,0.01886606216430664
dinosaur,0.10067195445299149,0.14809682965278625,0.12438439205288887,0.1001336863175316,0.08000854723133786,9.994197954406012,0.8553847229719482,0.07230763851402588,0.1583416157887264,0.05513715744018555
panther,0.04477918520569801,0.0202651247382164,0.03252215497195721,0.04005169355385579,0.009516587008942604,13.973791153963699,0.8190211643180301,0.09048941784098496,0.2487151457799677,0.030156373977661133
squirrel,0.13312530517578125,0.08014339953660965,0.10663435235619545,0.026563247388137454,0.08964929813781056,15.757188330488102,0.7471137322361515,0.12644313388192424,0.06036725518425905,0.031577110290527344
sun,0.03159378468990326,0.02851814404129982,0.03005596436560154,0.09057530148892194,0.04686055565190091,10.429902116985348,0.7675842818849202,0.11620785905753989,0.3426926357691214,0.06367969512939453
teabag2,0.08043141663074493,0.06674067676067352,0.07358604669570923,0.030370508126736872,0.0993327828383027,15.17547941871927,0.7955719759808592,0.10221401200957042,0.17235629662132515,0.010022401809692383
deer,0.09569019079208374,0.0750223845243454,0.08535628765821457,0.01685250454781705,0.06776007750686129,17.73335546990442,0.836287753262213,0.08185612336889347,0.0958041958041958,0.02486705780029297
frog1,0.0978599339723587,0.07175343483686447,0.08480668440461159,0.05605258377346061,0.04955049540302486,12.514043635740267,0.7439397485258523,0.12803012573707384,0.07455621301775148,0.025735139846801758
frog2,0.10237669944763184,0.04301079735159874,0.07269374839961529,0.027835148284846605,0.02715008398763104,15.554064607547762,0.8511313527932404,0.07443432360337982,0.17134186958774333,0.015535116195678711
paper1,0.014492172747850418,0.007711393292993307,0.011101783020421863,0.013043758230759728,0.0018505176874548447,18.845972595456292,0.7673275676658162,0.11633621616709189,0.16390123217901495,0.058469533920288086
paper2,0.01650172844529152,0.008210450410842896,0.012356089428067207,0.0144385530197518,0.0024250362986109565,18.40476328028495,0.7914893731338838,0.1042553134330581,0.17045767423683952,0.04066967964172363
raccoon,0.050359319895505905,0.02589947171509266,0.03812939580529928,0.0479679131940665,0.004697244383013492,13.1904917475935,0.7741548793455807,0.11292256032720965,0.1804039118494206,0.028987407684326172
teabag1,0.09681738913059235,0.1339806318283081,0.11539901047945023,0.051609844836460694,0.06106530168551132,12.87267446622166,0.7987570920118731,0.10062145399406347,0.18479797481671434,0.010656595230102539
turtle,0.10365724563598633,0.05376441404223442,0.07871082983911037,0.026019227668319777,0.02498244907291053,15.847055987953787,0.7740678636694516,0.11296606816527421,0.1504721853327431,0.024763822555541992
Average,0.06743028142955154,0.05182134787901305,0.059625814654282294,0.04437058286735308,0.03865165777172923,14.341391916987032,0.8051283838936882,0.09743580805315581,0.18414222985090795,0.03053973615169525
