Object,Refl_LMSE,Shading_LMSE,Combined_LMSE,Refl_siMSE,Shading_siMSE,Refl_PSNR,Refl_SSIM,Refl_DSSIM,Refl_Sparsity,Time_s
alley_1_frame_0001.png,0.03605746850371361,0.041593290865421295,0.03882537968456745,0.02928183056892605,0.11037217127563068,15.334017766186763,0.5614519241783626,0.21927403791081868,0.3274261754587156,0.25309181213378906
alley_2_frame_0001.png,0.025139886885881424,0.026924286037683487,0.026032086461782455,0.16349166030183845,0.06454943816864046,7.865043957698528,0.005452796447845339,0.4972736017760773,0.3350550100344037,0.268477201461792
ambush_2_frame_0001.png,0.03499477729201317,0.03930727019906044,0.037151023745536804,0.23626378260621236,0.11742817200721514,6.266028472198394,0.022651224723478164,0.48867438763826093,0.5954455454415137,0.2342510223388672
ambush_4_frame_0001.png,0.0231003537774086,0.03561410680413246,0.02935723029077053,0.049655205612882565,0.11195444937831388,13.04035215437651,0.7432745050431431,0.12836274747842846,0.7811693663990825,0.2288205623626709
ambush_5_frame_0001.png,0.03995345160365105,0.04120940715074539,0.04058142937719822,0.05551421751669788,0.20079714585940703,12.555957772681975,0.4909949506414839,0.25450252467925805,0.41445446889334864,0.24178385734558105
ambush_6_frame_0001.png,0.05584065243601799,0.05203017592430115,0.05393541418015957,0.046953643133880896,0.2607964707243794,13.283307051751114,0.45238483501100585,0.2738075824944971,0.3800619982798165,0.25133752822875977
ambush_7_frame_0001.png,0.023538194596767426,0.045005470514297485,0.034271832555532455,0.06040935341371309,0.08236557363194184,12.188958126790633,0.5104006397707637,0.24479968011461817,0.5495672663417431,0.23936080932617188
bamboo_1_frame_0001.png,0.07521049678325653,0.05781317502260208,0.0665118359029293,0.06673938418747088,0.11826346756353573,11.75617804951486,0.005290347183949884,0.4973548264080251,0.21813852852637614,0.258087158203125
bamboo_2_frame_0001.png,0.06565453112125397,0.04389305040240288,0.05477379076182842,0.00871098697732348,0.07818625858664913,20.599326355179983,0.6108758952847972,0.19456205235760138,0.3087953340022936,0.24232101440429688
bandage_1_frame_0001.png,0.042576760053634644,0.03884047642350197,0.040708618238568306,0.13318286685768618,0.08910821077491127,8.755516408395321,0.04931216360412589,0.47534391819793703,0.3159918828841743,0.25172877311706543
bandage_2_frame_0001.png,0.0456090047955513,0.05558770149946213,0.050598353147506714,0.088146612184857,0.07456109801309677,10.54794374660133,0.4599264294763252,0.2700367852618374,0.28638815223623854,0.2510106563568115
cave_2_frame_0001.png,0.09033546596765518,0.05650181323289871,0.07341863960027695,0.02341957704736552,0.07505823725624919,16.304209524598093,0.46425024731675996,0.26787487634162,0.20890822104357798,0.2618587017059326
cave_4_frame_0001.png,0.040775224566459656,0.055595364421606064,0.04818529449403286,0.07161170626999042,0.10917111995392995,11.450159783499226,0.43668290417480654,0.2816585479125967,0.2798568305619266,0.25394606590270996
market_2_frame_0001.png,0.23916538059711456,0.06869839876890182,0.1539318896830082,0.1976271988055028,0.052973792861704706,7.041532850608258,0.0016032288728325785,0.4991983855635837,0.31271950258027525,0.24378395080566406
market_5_frame_0001.png,0.06750048696994781,0.035344839096069336,0.051422663033008575,0.14887141306465917,0.040933523855311536,8.271886893546212,0.018737492795576422,0.49063125360221177,0.2859872240538991,0.24140214920043945
market_6_frame_0001.png,0.07705685496330261,0.04125465825200081,0.05915575660765171,0.17717816414089377,0.06200743011120154,7.515898026377892,0.010613139161059937,0.49469343041947,0.28433647505733944,0.2501547336578369
mountain_1_frame_0001.png,0.04736296460032463,0.00983472727239132,0.028598845936357975,0.027665608519807868,0.00987614599045488,15.580597728061196,0.6774030538401511,0.16129847307992445,0.7076091241399083,0.23646330833435059
shaman_2_frame_0001.png,0.10392601788043976,0.07511785626411438,0.08952193707227707,0.07293859534307358,0.07646504012508551,11.37042604617331,0.0033133609432517536,0.49834331952837413,0.28042574541284404,0.25682616233825684
shaman_3_frame_0001.png,0.07479394227266312,0.0711374282836914,0.07296568527817726,0.0747529826033006,0.08099093317354614,11.263714745444911,0.013899489606941493,0.49305025519652923,0.24193440008600917,0.25827765464782715
sleeping_1_frame_0001.png,0.04821397364139557,0.0386173278093338,0.043415650725364685,0.11041365632223427,0.09061290918130625,9.569772083224006,0.040383845284284056,0.47980807735785796,0.3353685851490826,0.24780488014221191
sleeping_2_frame_0001.png,0.04626920074224472,0.05061306431889534,0.04844113253057003,0.01272332777670764,0.1009929105645364,18.953992844388164,0.5852909802140012,0.20735450989299942,0.26194497204701833,0.247575044631958
temple_2_frame_0001.png,0.04158257320523262,0.03880925104022026,0.04019591212272644,0.029705666620796975,0.039549547853170434,15.271606972349394,0.5617468539180223,0.21912657304098887,0.3997970721043578,0.23369526863098145
temple_3_frame_0001.png,0.012976747937500477,0.012839578092098236,0.012908163014799356,0.0650319265663077,0.04554778367805662,11.868733798576592,0.8369831229885838,0.0815084385057081,0.8766350702408257,0.218644380569458
Average,0.05902758309536654,0.044877509465036186,0.051952546280201364,0.08479518984530997,0.09098094915601193,12.028485267748811,0.3288227578470239,0.33558862107648796,0.39078334569455525,0.24655229112376337
