Object,Scale,AUC_Magnitude,AUC_Chroma,Additivity_Error,Decay_Mean_R,Decay_Mean_S,Decay_Median_R,Decay_Median_S,Oracle_Refl_LMSE,Oracle_Shading_LMSE,Oracle_Combined_LMSE
bandage_2_frame_0001.png,0,0.41645912879392216,0.46042562281807387,1.112818223898827,11811133974.677088,9779043818.959639,0.6765773586136647,0.22348156777120975,0.04017072170972824,0.05406450852751732,0.04711761511862278
bandage_2_frame_0001.png,1,0.4511229375153578,0.4625748008126454,0.777926057804383,,,,,0.04017072170972824,0.05406450852751732,0.04711761511862278
cave_2_frame_0001.png,0,0.37268596368275864,0.4156523283263474,0.9303138949495382,13493196036.122559,11597196677.056833,0.9386861859198383,0.3131535299551473,0.08629921078681946,0.04705030471086502,0.06667475774884224
cave_2_frame_0001.png,1,0.4382410281977168,0.4363753012387241,0.7717327278424924,,,,,0.08629921078681946,0.04705030471086502,0.06667475774884224
cave_4_frame_0001.png,0,0.44777456182367187,0.38070489812060526,0.9491064010050027,9778534215.583319,7190232550.676809,0.8703509268121328,0.19200126839143972,0.03931339085102081,0.05084732547402382,0.045080358162522316
cave_4_frame_0001.png,1,0.4718062104456515,0.3757058558775694,0.5627567449260483,,,,,0.03931339085102081,0.05084732547402382,0.045080358162522316
market_2_frame_0001.png,0,0.2512404591626105,0.39084877220074393,0.19308376911573516,11271161038.943235,41237319107.33204,0.581188434800125,0.17408314691083734,0.06931120157241821,0.027258295565843582,0.0482847485691309
market_2_frame_0001.png,1,0.2516956893568154,0.4154116018667705,0.5288304898520376,,,,,0.06931120157241821,0.027258295565843582,0.0482847485691309
market_5_frame_0001.png,0,0.35470101599027015,0.37525116458507807,0.18732478766336033,7863389369.614334,20573713398.302475,0.8457742465754381,0.2772048703429621,0.03215917944908142,0.01904352381825447,0.025601351633667946
market_5_frame_0001.png,1,0.3560696687852968,0.3857545969039296,0.3031709586316693,,,,,0.03215917944908142,0.01904352381825447,0.025601351633667946
market_6_frame_0001.png,0,0.3351490519227894,0.42990037751605087,0.15651637654971687,7204089636.677344,13273161894.513205,0.901815602084503,0.2400273255743347,0.02748878300189972,0.02396928332746029,0.025729033164680004
market_6_frame_0001.png,1,0.35044829635906016,0.43121754477134977,0.28481569965409087,,,,,0.02748878300189972,0.02396928332746029,0.025729033164680004
mountain_1_frame_0001.png,0,0.2549607296617894,0.2822238838083063,0.16104288771668515,1295733566.943983,5970164650.8506155,0.0,0.0,0.0029179335106164217,0.00099745555780828,0.001957694534212351
mountain_1_frame_0001.png,1,0.2556956841730389,0.29333471189752497,0.13027293896873576,,,,,0.0029179335106164217,0.00099745555780828,0.001957694534212351
shaman_2_frame_0001.png,0,0.34623665448181923,0.43093828866044237,0.7536107335210614,16411056554.8073,50682460913.8131,0.6740848677082737,0.40277637772425773,0.06258059293031693,0.060487546026706696,0.06153406947851181
shaman_2_frame_0001.png,1,0.3561312718223964,0.45776908413189094,0.5264200983621955,,,,,0.06258059293031693,0.060487546026706696,0.06153406947851181
shaman_3_frame_0001.png,0,0.42478532713022693,0.47709903976836426,0.20722786583575004,11530595659.777393,29457917196.787743,0.8515527232156483,0.7116247968641772,0.036300718784332275,0.04009828343987465,0.03819950111210346
shaman_3_frame_0001.png,1,0.4129690619795816,0.4619863154633384,0.2830143713700386,,,,,0.036300718784332275,0.04009828343987465,0.03819950111210346
sleeping_1_frame_0001.png,0,0.3388004139940038,0.3951282659344592,1.0331389414881111,9960253825.830145,14997214027.912357,0.48683538654176656,0.04976494966271859,0.04295393079519272,0.03581717237830162,0.03938555158674717
sleeping_1_frame_0001.png,1,0.36606168284183066,0.4190679443131544,0.9206576740232373,,,,,0.04295393079519272,0.03581717237830162,0.03938555158674717
sleeping_2_frame_0001.png,0,0.4567418824564567,0.42867234157054157,0.9517398041055867,9457234708.705057,5589793686.029298,0.7231083145999786,0.0,0.038024336099624634,0.05129002034664154,0.04465717822313309
sleeping_2_frame_0001.png,1,0.43742862707926256,0.4047289138571883,0.7786708706982753,,,,,0.038024336099624634,0.05129002034664154,0.04465717822313309
temple_2_frame_0001.png,0,0.333362412631904,0.37723259135774867,0.46586123351368525,5847930988.6713505,6815053476.295193,0.19470892156434688,0.1747262270106636,0.026672646403312683,0.030346302315592766,0.028509474359452724
temple_2_frame_0001.png,1,0.33358301458288414,0.39809285833645974,0.9616178094351536,,,,,0.026672646403312683,0.030346302315592766,0.028509474359452724
temple_3_frame_0001.png,0,0.3451558535676374,0.12533441867784825,0.9098377199058464,2501639744.0406117,1301705777.1913135,0.0,0.0,0.012634247541427612,0.013022958301007748,0.01282860292121768
temple_3_frame_0001.png,1,0.30625614794338213,0.14212678969629536,0.667485243230882,,,,,0.012634247541427612,0.013022958301007748,0.01282860292121768
