Object,Scale,AUC_Magnitude,AUC_Chroma,Additivity_Error,Decay_Mean_R,Decay_Mean_S,Decay_Median_R,Decay_Median_S,Oracle_Refl_LMSE,Oracle_Shading_LMSE,Oracle_Combined_LMSE
market_5_frame_0001.png,0,0.35470101599027015,0.37525116458507807,0.18732478766336033,7863389369.614334,20573713398.302475,0.8457742465754381,0.2772048703429621,0.02940615825355053,0.014972212724387646,0.022189185488969088
market_5_frame_0001.png,1,0.3560696687852968,0.3857545969039296,0.3031709586316693,9351586090.56798,20843839570.9048,0.794151561743929,0.3596328621733166,0.02940615825355053,0.014972212724387646,0.022189185488969088
market_5_frame_0001.png,2,0.3640220056092176,0.39978607518045656,0.44974009344077853,,,,,0.02940615825355053,0.014972212724387646,0.022189185488969088
market_6_frame_0001.png,0,0.3351490519227894,0.42990037751605087,0.15651637654971687,7204089636.677344,13273161894.513205,0.901815602084503,0.2400273255743347,0.027836306020617485,0.01845112256705761,0.023143714293837547
market_6_frame_0001.png,1,0.35044829635906016,0.43121754477134977,0.28481569965409087,8431736096.522588,17244287442.978817,0.8769416276684562,0.349360669466273,0.027836306020617485,0.01845112256705761,0.023143714293837547
market_6_frame_0001.png,2,0.36224131661489845,0.43572944755976756,0.3910217442041062,,,,,0.027836306020617485,0.01845112256705761,0.023143714293837547
mountain_1_frame_0001.png,0,0.2549607296617894,0.2822238838083063,0.16104288771668515,1295733566.943983,5970164650.8506155,0.0,0.0,0.00292101944796741,0.0008452233159914613,0.0018831213819794357
mountain_1_frame_0001.png,1,0.2556956841730389,0.29333471189752497,0.13027293896873576,2007126142.491813,9285461226.24716,0.0,0.0,0.00292101944796741,0.0008452233159914613,0.0018831213819794357
mountain_1_frame_0001.png,2,0.2694231947720617,0.30280078311592834,0.133701813161403,,,,,0.00292101944796741,0.0008452233159914613,0.0018831213819794357
shaman_2_frame_0001.png,0,0.34623665448181923,0.43093828866044237,0.7536107335210614,16411056554.8073,50682460913.8131,0.6740848677082737,0.40277637772425773,0.05891476571559906,0.048041921108961105,0.05347834341228008
shaman_2_frame_0001.png,1,0.3561312718223964,0.45776908413189094,0.5264200983621955,13537580834.301868,44303051239.34802,0.5761282243673985,0.4542828182344343,0.05891476571559906,0.048041921108961105,0.05347834341228008
shaman_2_frame_0001.png,2,0.3654503903526564,0.4794316618496846,0.44226003848218864,,,,,0.05891476571559906,0.048041921108961105,0.05347834341228008
shaman_3_frame_0001.png,0,0.42478532713022693,0.47709903976836426,0.20722786583575004,11530595659.777393,29457917196.787743,0.8515527232156483,0.7116247968641772,0.03400730714201927,0.03518058359622955,0.03459394536912441
shaman_3_frame_0001.png,1,0.4129690619795816,0.4619863154633384,0.2830143713700386,8848953532.991669,15137927942.774218,0.5853305102894306,0.6326754063775981,0.03400730714201927,0.03518058359622955,0.03459394536912441
shaman_3_frame_0001.png,2,0.4013986093961376,0.45663679972897375,0.5052970123217763,,,,,0.03400730714201927,0.03518058359622955,0.03459394536912441
sleeping_1_frame_0001.png,0,0.3388004139940038,0.3951282659344592,1.0331389414881111,9960253825.830145,14997214027.912357,0.48683538654176656,0.04976494966271859,0.03974442183971405,0.031327396631240845,0.03553590923547745
sleeping_1_frame_0001.png,1,0.36606168284183066,0.4190679443131544,0.9206576740232373,9311927702.504955,10786537697.412512,0.5411470768742448,0.02428894369123318,0.03974442183971405,0.031327396631240845,0.03553590923547745
sleeping_1_frame_0001.png,2,0.3856118922247386,0.4398934200892427,0.5855748614319216,,,,,0.03974442183971405,0.031327396631240845,0.03553590923547745
sleeping_2_frame_0001.png,0,0.4567418824564567,0.42867234157054157,0.9517398041055867,9457234708.705057,5589793686.029298,0.7231083145999786,0.0,0.034060705453157425,0.040932632982730865,0.037496669217944145
sleeping_2_frame_0001.png,1,0.43742862707926256,0.4047289138571883,0.7786708706982753,11435589938.564476,8188035017.14545,0.8761729058268121,0.0,0.034060705453157425,0.040932632982730865,0.037496669217944145
sleeping_2_frame_0001.png,2,0.4096283022306396,0.4064401223631204,0.6719422283913321,,,,,0.034060705453157425,0.040932632982730865,0.037496669217944145
temple_2_frame_0001.png,0,0.333362412631904,0.37723259135774867,0.46586123351368525,5847930988.6713505,6815053476.295193,0.19470892156434688,0.1747262270106636,0.0248587466776371,0.025966251268982887,0.025412498973309994
temple_2_frame_0001.png,1,0.33358301458288414,0.39809285833645974,0.9616178094351536,8122990952.693625,10925141060.98966,0.4373465299702251,0.5482452196638393,0.0248587466776371,0.025966251268982887,0.025412498973309994
temple_2_frame_0001.png,2,0.33089432495762705,0.41784712833899507,0.9216125621947227,,,,,0.0248587466776371,0.025966251268982887,0.025412498973309994
temple_3_frame_0001.png,0,0.3451558535676374,0.12533441867784825,0.9098377199058464,2501639744.0406117,1301705777.1913135,0.0,0.0,0.011674225330352783,0.011224336922168732,0.011449281126260757
temple_3_frame_0001.png,1,0.30625614794338213,0.14212678969629536,0.667485243230882,3550643896.3400016,2457208359.072428,0.0,0.0,0.011674225330352783,0.011224336922168732,0.011449281126260757
temple_3_frame_0001.png,2,0.31258575531456656,0.1693455341477548,0.5267034402977632,,,,,0.011674225330352783,0.011224336922168732,0.011449281126260757
